Gender,GivenName,Surname,Birthday,StreetAddress,EmailAddress,Centimeters,FeetInches
male,Kerman,Charette,8/18/2000,"73 rue Bonneterie",KermanCharette@superrito.com,156,"5' 1"""
female,Zoé,Casgrain,7/26/1972,"3 rue Gustave Eiffel",ZoeCasgrain@armyspy.com,158,"5' 2"""
male,Éric,Gaulin,4/22/1932,"87 rue Adolphe Wurtz",EricGaulin@superrito.com,163,"5' 4"""
female,Prunella,Labbé,7/25/1980,"18 Rue du Palais",PrunellaLabbe@teleworm.us,160,"5' 3"""
male,Zerbino,Frappier,3/8/1930,"2 boulevard de la Liberation",ZerbinoFrappier@jourrapide.com,163,"5' 4"""
female,Aya,Dupéré,9/29/1949,"84 avenue du Marechal Juin",AyaDupere@gustr.com,154,"5' 1"""
male,Yves,Moreau,9/11/1939,"31 rue du Fossé des Tanneurs",YvesMoreau@fleckens.hu,166,"5' 5"""
male,Julien,Lavoie,1/2/1982,"33 boulevard Bryas",JulienLavoie@fleckens.hu,185,"6' 1"""
male,Émile,Gladu,1/18/1968,"30 Rue St Ferréol",EmileGladu@armyspy.com,188,"6' 2"""
female,Huette,Parent,5/30/1983,"52 rue de Lille",HuetteParent@fleckens.hu,157,"5' 2"""
female,Faye,Courcelle,3/21/1976,"89 route de Lyon",FayeCourcelle@fleckens.hu,158,"5' 2"""
female,Adélaïde,Lazure,1/21/1993,"48 Chemin Du Lavarin Sud",AdelaideLazure@einrot.com,155,"5' 1"""
female,Dominique,Plourde,12/6/1992,"77 rue de la République",DominiquePlourde@cuvox.de,163,"5' 4"""
female,Jacqueline,Artois,7/6/1956,"70 rue Gontier-Patin",JacquelineArtois@superrito.com,160,"5' 3"""
male,Eugène,Chenard,8/9/1965,"43 boulevard de Prague",EugeneChenard@gustr.com,186,"6' 1"""
female,Denise,Paradis,6/22/1971,"44 rue du Clair Bocage",DeniseParadis@jourrapide.com,154,"5' 1"""
male,Peppin,Pouchard,4/28/1992,"78 rue des Soeurs",PeppinPouchard@teleworm.us,187,"6' 2"""
female,Aubrey,Bédard,5/25/1959,"23 cours Franklin Roosevelt",AubreyBedard@cuvox.de,166,"5' 5"""
female,Laurette,Rodrigue,11/13/1950,"11 rue des Soeurs",LauretteRodrigue@dayrep.com,154,"5' 1"""
female,Hilaire,Boivin,3/12/1943,"88 avenue du Marechal Juin",HilaireBoivin@rhyta.com,154,"5' 1"""
female,Jessamine,Grondin,4/14/1988,"84 cours Franklin Roosevelt",JessamineGrondin@einrot.com,157,"5' 2"""
male,Agramant,Lafrenière,3/5/1990,"30 rue Ernest Renan",AgramantLafreniere@fleckens.hu,183,"6' 0"""
female,Clémence,Tollmache,11/11/1970,"19 Boulevard de Normandie",ClemenceTollmache@cuvox.de,155,"5' 1"""
male,Pascal,Ruel,9/1/1973,"19 rue Gontier-Patin",PascalRuel@cuvox.de,189,"6' 2"""
female,Marphisa,L'Heureux,6/28/1941,"14 rue Cazade",MarphisaLHeureux@gustr.com,152,"5' 0"""
male,Carolos,Labrie,2/19/1972,"16 Place de la Madeleine",CarolosLabrie@armyspy.com,185,"6' 1"""
male,Seymour,Lespérance,6/1/1932,"87 rue Petite Fusterie",SeymourLesperance@jourrapide.com,166,"5' 5"""
female,Auda,Simard,8/6/1972,"2 rue Marie de Médicis",AudaSimard@superrito.com,161,"5' 3"""
female,Galatee,Patry,8/13/1935,"39 Place de la Gare",GalateePatry@gustr.com,154,"5' 1"""
female,Elita,Lessard,9/16/1943,"9 rue de l'Epeule",ElitaLessard@fleckens.hu,155,"5' 1"""
male,Octave,Beaulé,5/14/1973,"99 boulevard d'Alsace",OctaveBeaule@rhyta.com,188,"6' 2"""
female,Amorette,Mailly,7/4/2001,"50 rue de la République",AmoretteMailly@armyspy.com,156,"5' 1"""
female,Vivienne,Langelier,9/7/1986,"45 Chemin Challet",VivienneLangelier@jourrapide.com,161,"5' 3"""
male,Eliot,Miron,5/25/1958,"71 Rue du Limas",EliotMiron@teleworm.us,185,"6' 1"""
female,Morgana,Nadeau,9/25/1950,"71 rue de l'Aigle",MorganaNadeau@superrito.com,163,"5' 4"""
female,Amber,Devost,11/13/1937,"77 rue Lenotre",AmberDevost@gustr.com,158,"5' 2"""
male,Fortun,Fongemie,1/7/1962,"49 Rue Marie De Médicis",FortunFongemie@cuvox.de,188,"6' 2"""
female,Françoise,Lebel,6/15/1930,"81 boulevard Amiral Courbet",FrancoiseLebel@armyspy.com,155,"5' 1"""
male,Jesper,Saurel,12/5/1969,"71 avenue Voltaire",JesperSaurel@armyspy.com,187,"6' 2"""
female,Rosamonde,Gervais,5/15/1971,"12 Chemin Des Bateliers",RosamondeGervais@teleworm.us,155,"5' 1"""
female,Belda,Bolduc,12/6/1995,"86 rue Sadi Carnot",BeldaBolduc@rhyta.com,158,"5' 2"""
female,Cosette,Labelle,6/24/1988,"2 Chemin Des Bateliers",CosetteLabelle@dayrep.com,154,"5' 1"""
female,Auda,Guilmette,4/21/1944,"60 Place Charles de Gaulle",AudaGuilmette@jourrapide.com,163,"5' 4"""
female,Comforte,Raymond,5/20/1958,"35 rue Marguerite",ComforteRaymond@cuvox.de,154,"5' 1"""
female,Allyriane,Chandonnet,4/14/1931,"40 Rue Roussy",AllyrianeChandonnet@jourrapide.com,152,"5' 0"""
male,Lucas,Gaudreau,8/28/1976,"82 Rue Marie De Médicis",LucasGaudreau@dayrep.com,186,"6' 1"""
female,Henriette,Lemieux,9/13/1941,"2 rue des Lacs",HenrietteLemieux@rhyta.com,154,"5' 1"""
female,Marjolaine,Aubé,2/7/1978,"63 rue de la Hulotais",MarjolaineAube@fleckens.hu,160,"5' 3"""
female,Ninette,Jalbert,10/6/1997,"29 rue des Lacs",NinetteJalbert@rhyta.com,152,"5' 0"""
female,Ophelia,Boncoeur,1/7/1954,"64 rue du Gue Jacquet",OpheliaBoncoeur@dayrep.com,156,"5' 1"""
female,Xavierre,Vadnais,1/6/1955,"20 rue de l'Aigle",XavierreVadnais@jourrapide.com,160,"5' 3"""
female,Musette,Pépin,8/29/1951,"55 rue Descartes",MusettePepin@einrot.com,158,"5' 2"""
female,Auda,Gingras,1/1/1993,"24 rue Reine Elisabeth",AudaGingras@jourrapide.com,155,"5' 1"""
female,Durandana,Marceau,5/4/1953,"46 Chemin Des Bateliers",DurandanaMarceau@armyspy.com,160,"5' 3"""
female,Holly,Dostie,11/22/1987,"60 rue Charles Corbeau",HollyDostie@einrot.com,157,"5' 2"""
female,Sydney,Marois,10/24/1944,"96 rue du Clair Bocage",SydneyMarois@fleckens.hu,152,"5' 0"""
male,Royden,Veronneau,4/27/1950,"93 rue Marguerite",RoydenVeronneau@gustr.com,184,"6' 0"""
male,Saber,Tardif,5/27/1936,"43 avenue de Bouvines",SaberTardif@gustr.com,183,"6' 0"""
male,Beltane,Brasseur,12/16/1949,"78 Rue de Verdun",BeltaneBrasseur@rhyta.com,184,"6' 0"""
male,Gaspar,Camus,11/16/1996,"8 avenue du Marechal Juin",GasparCamus@dayrep.com,188,"6' 2"""
female,Alphonsine,Lampron,8/21/1937,"64 rue de l'Aigle",AlphonsineLampron@cuvox.de,153,"5' 0"""
male,Valiant,Panetier,10/31/1936,"9 rue des Chaligny",ValiantPanetier@cuvox.de,183,"6' 0"""
male,Gustave,Gareau,12/10/1983,"28 avenue Ferdinand de Lesseps",GustaveGareau@superrito.com,184,"6' 0"""
male,Sacripant,Tougas,3/17/1963,"70 rue de l'Aigle",SacripantTougas@gustr.com,188,"6' 2"""
female,Nathalie,Devost,9/27/1969,"68 Rue Bonnet",NathalieDevost@superrito.com,155,"5' 1"""
male,Arnaud,Lafond,4/12/1955,"30 rue des Coudriers",ArnaudLafond@armyspy.com,187,"6' 2"""
male,Harbin,Ruel,4/16/1951,"85 rue des six frères Ruellan",HarbinRuel@jourrapide.com,183,"6' 0"""
female,Durandana,Lemieux,4/10/1970,"94 Chemin des Bateliers",DurandanaLemieux@armyspy.com,157,"5' 2"""
female,Gay,Talon,10/1/1970,"87 Rue de Verdun",GayTalon@armyspy.com,154,"5' 1"""
female,Harriette,Cantin,12/7/1999,"79 Chemin Des Bateliers",HarrietteCantin@fleckens.hu,152,"5' 0"""
female,Annot,Lacharité,12/19/1989,"17 Chemin Du Lavarin Sud",AnnotLacharite@einrot.com,158,"5' 2"""
male,Merlin,Bonneville,3/10/1987,"61 rue du Château",MerlinBonneville@armyspy.com,188,"6' 2"""
male,Harcourt,Neufville,6/26/1998,"84 rue Sébastopol",HarcourtNeufville@rhyta.com,161,"5' 3"""
female,Annette,Mireault,5/4/1990,"57 place Maurice-Charretier",AnnetteMireault@einrot.com,166,"5' 5"""
female,Catherine,Avare,8/5/1946,"99 rue Goya",CatherineAvare@jourrapide.com,154,"5' 1"""
female,Margaux,Chassé,6/10/1956,"57 boulevard de la Liberation",MargauxChasse@rhyta.com,166,"5' 5"""
female,Cécile,Bossé,4/24/1980,"51 avenue de Bouvines",CecileBosse@teleworm.us,157,"5' 2"""
female,Amabella,Paiement,11/1/1970,"88 rue de la Hulotais",AmabellaPaiement@gustr.com,160,"5' 3"""
female,Vignette,Jalbert,5/8/1944,"80 Place de la Madeleine",VignetteJalbert@superrito.com,155,"5' 1"""
female,Cerise,Cormier,10/30/1957,"27 avenue Jules Ferry",CeriseCormier@rhyta.com,152,"5' 0"""
female,Rosemarie,Gougeon,9/12/1944,"30 rue de la Hulotais",RosemarieGougeon@fleckens.hu,158,"5' 2"""
female,Agnès,Pelchat,11/18/1955,"66 rue Saint Germain",AgnesPelchat@rhyta.com,166,"5' 5"""
female,Methena,Lejeune,6/29/1992,"43 rue de l'Aigle",MethenaLejeune@superrito.com,158,"5' 2"""
female,Madeleine,Hachée,11/2/1940,"18 place Stanislas",MadeleineHachee@teleworm.us,163,"5' 4"""
female,Caresse,Dumoulin,6/17/1988,"16 avenue Jules Ferry",CaresseDumoulin@einrot.com,154,"5' 1"""
female,Céline,Lacasse,3/7/1971,"60 rue de Lille",CelineLacasse@gustr.com,157,"5' 2"""
female,Henriette,Charron,1/18/1955,"87 rue Jean Vilar",HenrietteCharron@fleckens.hu,156,"5' 1"""
male,Paien,Joly,1/5/1985,"51 avenue Voltaire",PaienJoly@einrot.com,186,"6' 1"""
female,Olympia,Aubé,8/14/1961,"99 avenue de l'Amandier",OlympiaAube@fleckens.hu,155,"5' 1"""
female,Rachelle,Lachance,11/14/1978,"68 rue des Dunes",RachelleLachance@armyspy.com,160,"5' 3"""
male,Bertrand,Lanctot,7/18/1938,"18 rue Clement Marot",BertrandLanctot@dayrep.com,183,"6' 0"""
male,Claude,Gareau,1/18/1939,"51 rue Isambard",ClaudeGareau@rhyta.com,166,"5' 5"""
female,Zurie,Boncoeur,9/6/1936,"80 rue Cazade",ZurieBoncoeur@superrito.com,155,"5' 1"""
female,Afrodille,Savard,4/24/1988,"69 rue des Coudriers",AfrodilleSavard@dayrep.com,161,"5' 3"""
male,Faustin,Dupuis,1/31/1992,"94 rue du Faubourg National",FaustinDupuis@superrito.com,182,"6' 0"""
male,Chapin,Dionne,6/19/1974,"54 Rue Roussy",ChapinDionne@rhyta.com,185,"6' 1"""
male,Philippe,Bourassa,2/3/1955,"24 rue Isambard",PhilippeBourassa@armyspy.com,184,"6' 0"""
male,Sennet,Ricard,8/19/1948,"97 rue de l'Aigle",SennetRicard@gustr.com,166,"5' 5"""
male,Julien,Patry,5/12/1950,"36 avenue Voltaire",JulienPatry@teleworm.us,183,"6' 0"""
female,Estelle,Pellerin,3/2/1958,"12 Rue du Palais",EstellePellerin@cuvox.de,152,"5' 0"""
female,Hélène,Auclair,7/9/1995,"57 rue de l'Epeule",HeleneAuclair@fleckens.hu,160,"5' 3"""
female,Martine,Lamarre,11/8/1961,"11 Rue de la Pompe",MartineLamarre@gustr.com,160,"5' 3"""
female,Tilly,Josseaume,12/20/1949,"68 Rue Frédéric Chopin",TillyJosseaume@fleckens.hu,152,"5' 0"""
female,Fayme,Tétrault,1/29/1930,"84 rue Beauvau",FaymeTetrault@fleckens.hu,158,"5' 2"""
male,Pryor,Pouliotte,7/18/2001,"80 avenue Jean Portalis",PryorPouliotte@cuvox.de,157,"5' 2"""
female,Joanna,Paiement,7/3/1987,"81 Place du Jeu de Paume",JoannaPaiement@rhyta.com,156,"5' 1"""
male,Medoro,Despins,12/3/1988,"9 Avenue De Marlioz",MedoroDespins@einrot.com,187,"6' 2"""
female,Monique,Berthelette,2/2/1993,"49 boulevard Aristide Briand",MoniqueBerthelette@armyspy.com,155,"5' 1"""
female,Marjolaine,Blais,7/23/1971,"76 boulevard Amiral Courbet",MarjolaineBlais@einrot.com,166,"5' 5"""
female,Ophelia,Simard,2/26/1996,"98 rue de la Mare aux Carats",OpheliaSimard@cuvox.de,155,"5' 1"""
female,Maryse,Ménard,4/20/1954,"10 place Maurice-Charretier",MaryseMenard@gustr.com,161,"5' 3"""
male,Channing,Dastous,8/6/1976,"79 Rue Bonnet",ChanningDastous@einrot.com,185,"6' 1"""
male,Bruce,Grenier,8/19/1955,"18 rue Sadi Carnot",BruceGrenier@gustr.com,184,"6' 0"""
female,Fleurette,Dubois,5/11/1970,"98 Rue de Strasbourg",FleuretteDubois@jourrapide.com,155,"5' 1"""
female,Caresse,Senneville,7/22/1933,"59 rue Léon Dierx",CaresseSenneville@teleworm.us,155,"5' 1"""
male,Gaetan,Mazuret,2/2/1952,"25 Chemin des Bateliers",GaetanMazuret@jourrapide.com,186,"6' 1"""
female,Marcelle,Marier,12/21/1936,"93 Boulevard de Normandie",MarcelleMarier@rhyta.com,160,"5' 3"""
female,Élise,Parizeau,7/28/1980,"4 rue Marguerite",EliseParizeau@fleckens.hu,155,"5' 1"""
male,Jeoffroi,Lamontagne,8/15/1946,"89 rue du Fossé des Tanneurs",JeoffroiLamontagne@jourrapide.com,184,"6' 0"""
male,Campbell,Potvin,2/9/1982,"88 Faubourg Saint Honoré",CampbellPotvin@cuvox.de,188,"6' 2"""
female,Victoire,Latourelle,5/5/1950,"30 rue Beauvau",VictoireLatourelle@gustr.com,163,"5' 4"""
female,Merci,Mireault,12/29/1931,"39 place de Miremont",MerciMireault@dayrep.com,156,"5' 1"""
female,Geneviève,Veilleux,1/8/1978,"30 rue Charles Corbeau",GenevieveVeilleux@superrito.com,158,"5' 2"""
female,Damiane,Chrétien,9/2/1967,"99 Rue Frédéric Chopin",DamianeChretien@rhyta.com,157,"5' 2"""
male,Montague,Bergeron,12/3/1930,"32 boulevard Amiral Courbet",MontagueBergeron@einrot.com,182,"6' 0"""
female,Avril,Gregoire,12/10/1987,"4 boulevard de Prague",AvrilGregoire@dayrep.com,157,"5' 2"""
female,Villette,Arpin,12/29/1947,"10 avenue de Provence",VilletteArpin@fleckens.hu,161,"5' 3"""
female,Blanche,Paquin,10/8/1967,"96 rue des six frères Ruellan",BlanchePaquin@gustr.com,166,"5' 5"""
male,Mallory,Berie,1/13/2001,"29 Rue St Ferréol",MalloryBerie@cuvox.de,157,"5' 2"""
male,Thomas,Binet,9/9/1942,"98 rue du Château",ThomasBinet@gustr.com,183,"6' 0"""
male,Burkett,Talon,12/19/1977,"78 rue Saint Germain",BurkettTalon@rhyta.com,184,"6' 0"""
female,Brice,Lafrenière,3/14/1966,"2 Place Charles de Gaulle",BriceLafreniere@teleworm.us,163,"5' 4"""
female,Danielle,Saindon,12/13/1949,"77 rue Reine Elisabeth",DanielleSaindon@dayrep.com,161,"5' 3"""
male,Marmion,Adler,11/17/2001,"71 Rue Bonnet",MarmionAdler@gustr.com,154,"5' 1"""
female,Anastasie,Beaudry,4/13/1984,"24 rue Clement Marot",AnastasieBeaudry@cuvox.de,155,"5' 1"""
male,Garland,Lamoureux,8/23/1993,"83 Avenue des Tuileries",GarlandLamoureux@gustr.com,186,"6' 1"""
male,Sacripant,Dupont,3/29/1996,"12 rue de la Boétie",SacripantDupont@superrito.com,188,"6' 2"""
male,Verney,Larivière,1/26/1968,"70 Chemin Du Lavarin Sud",VerneyLariviere@armyspy.com,186,"6' 1"""
female,Angelette,Barrette,3/3/1997,"49 rue Beauvau",AngeletteBarrette@rhyta.com,154,"5' 1"""
male,Tabor,Gabriaux,12/2/1934,"21 rue Saint Germain",TaborGabriaux@teleworm.us,182,"6' 0"""
female,Vedette,Potvin,8/30/1993,"82 avenue du Marechal Juin",VedettePotvin@dayrep.com,160,"5' 3"""
female,Marcelle,René,4/7/1991,"22 rue Isambard",MarcelleRene@dayrep.com,154,"5' 1"""
female,Georgette,Roussel,5/9/1932,"77 Chemin Du Lavarin Sud",GeorgetteRoussel@gustr.com,158,"5' 2"""
female,Arienne,Daigneault,11/30/1947,"71 rue de la Hulotais",ArienneDaigneault@teleworm.us,163,"5' 4"""
female,Babette,Piedalue,5/31/1967,"23 rue Isambard",BabettePiedalue@dayrep.com,157,"5' 2"""
female,Odelette,Durepos,9/9/1963,"17 Place du Jeu de Paume",OdeletteDurepos@einrot.com,160,"5' 3"""
female,Michèle,Noël,11/12/1981,"42 Avenue des Tuileries",MicheleNoel@einrot.com,166,"5' 5"""
male,Sidney,Moreau,11/23/1977,"45 avenue du Marechal Juin",SidneyMoreau@einrot.com,184,"6' 0"""
female,Albertine,Gaulin,11/4/1931,"81 boulevard de Prague",AlbertineGaulin@armyspy.com,152,"5' 0"""
female,Favor,Beaudoin,4/15/1945,"5 rue Michel Ange",FavorBeaudoin@teleworm.us,161,"5' 3"""
male,Millard,Bussière,1/10/1946,"81 rue de Penthièvre",MillardBussiere@cuvox.de,184,"6' 0"""
female,Marphisa,Busson,10/7/1954,"84 rue Jean Vilar",MarphisaBusson@armyspy.com,155,"5' 1"""
female,France,Tessier,11/2/1930,"51 rue Sadi Carnot",FranceTessier@fleckens.hu,153,"5' 0"""
male,Nicholas,Faubert,2/23/1974,"94 rue des Chaligny",NicholasFaubert@einrot.com,189,"6' 2"""
female,Delmare,Bilodeau,4/1/1974,"22 rue Gouin de Beauchesne",DelmareBilodeau@teleworm.us,161,"5' 3"""
female,Alaine,Brault,3/9/1944,"48 Boulevard de Normandie",AlaineBrault@cuvox.de,160,"5' 3"""
male,Onfroi,Cotuand,7/19/1949,"70 Rue St Ferréol",OnfroiCotuand@teleworm.us,184,"6' 0"""
male,Saber,Baril,7/28/1972,"6 Chemin Challet",SaberBaril@jourrapide.com,185,"6' 1"""
female,Laurette,René,12/16/1975,"90 Rue Bonnet",LauretteRene@rhyta.com,157,"5' 2"""
female,Solaine,Chauvet,4/14/1936,"75 rue Cazade",SolaineChauvet@jourrapide.com,160,"5' 3"""
male,Bruno,Bolduc,8/3/1964,"14 Rue du Palais",BrunoBolduc@teleworm.us,183,"6' 0"""
female,Clarimunda,Sabourin,9/28/1948,"33 rue Pierre Motte",ClarimundaSabourin@dayrep.com,155,"5' 1"""
female,Aimée,Caya,3/15/1969,"65 rue Isambard",AimeeCaya@gustr.com,156,"5' 1"""
female,Stéphanie,Poulin,7/3/1952,"41 Rue St Ferréol",StephaniePoulin@superrito.com,153,"5' 0"""
female,Josette,Marier,9/22/1948,"86 rue de Groussay",JosetteMarier@superrito.com,156,"5' 1"""
female,Babette,Mailhot,9/15/1955,"62 rue La Boétie",BabetteMailhot@gustr.com,160,"5' 3"""
female,Jacquenett,Dufresne,11/3/1983,"50 Rue de Strasbourg",JacquenettDufresne@einrot.com,158,"5' 2"""
male,Aimé,Legault,7/15/1953,"90 rue Jean Vilar",AimeLegault@armyspy.com,185,"6' 1"""
male,Zerbino,Piedalue,10/9/1970,"44 rue des six frères Ruellan",ZerbinoPiedalue@einrot.com,184,"6' 0"""
female,Clémence,Forest,10/31/1932,"56 Chemin Du Lavarin Sud",ClemenceForest@gustr.com,158,"5' 2"""
female,Creissant,Hughes,9/2/1981,"97 rue des Lacs",CreissantHughes@superrito.com,161,"5' 3"""
female,Creissant,Varieur,10/9/1984,"18 Place Napoléon",CreissantVarieur@jourrapide.com,163,"5' 4"""
male,Avenall,Desjardins,3/2/1949,"92 rue de la Mare aux Carats",AvenallDesjardins@dayrep.com,185,"6' 1"""
male,Emmanuel,Marchesseault,7/31/1989,"37 Place Napoléon",EmmanuelMarchesseault@armyspy.com,184,"6' 0"""
female,Capucine,Leroux,9/8/1987,"22 rue Banaudon",CapucineLeroux@cuvox.de,157,"5' 2"""
female,Bernadette,Brunelle,6/27/1943,"16 rue Gustave Eiffel",BernadetteBrunelle@superrito.com,163,"5' 4"""
female,Andrée,Salois,7/20/1957,"46 rue Gustave Eiffel",AndreeSalois@teleworm.us,155,"5' 1"""
male,Toussaint,Rouleau,7/30/1960,"55 rue du Faubourg National",ToussaintRouleau@dayrep.com,183,"6' 0"""
female,Adorlee,Daigle,3/15/1942,"2 rue de l'Aigle",AdorleeDaigle@jourrapide.com,158,"5' 2"""
male,Sennet,Labonté,7/3/1942,"59 rue Jean-Monnet",SennetLabonte@armyspy.com,163,"5' 4"""
female,Noelle,Charpentier,11/30/1950,"39 rue Marguerite",NoelleCharpentier@rhyta.com,156,"5' 1"""
female,"La Roux",Lamoureux,9/26/1952,"59 Rue Marie De Médicis",LaRouxLamoureux@einrot.com,152,"5' 0"""
female,Nathalie,Gareau,7/29/1972,"94 rue Petite Fusterie",NathalieGareau@teleworm.us,157,"5' 2"""
female,Babette,D'Avis,1/4/1991,"92 rue du Paillle en queue",BabetteDAvis@cuvox.de,160,"5' 3"""
male,Talon,Jetté,1/22/1968,"53 boulevard Amiral Courbet",TalonJette@gustr.com,188,"6' 2"""
male,Merlin,Cinq-Mars,1/9/1965,"67 Rue du Limas",MerlinCinq-Mars@teleworm.us,185,"6' 1"""
female,Mignonette,Leduc,10/9/1970,"76 avenue Voltaire",MignonetteLeduc@rhyta.com,156,"5' 1"""
female,Vedette,Hétu,8/6/1961,"62 rue du Faubourg National",VedetteHetu@gustr.com,160,"5' 3"""
female,Laverne,Duranseau,10/12/1983,"37 rue Goya",LaverneDuranseau@dayrep.com,154,"5' 1"""
female,Belisarda,Tessier,3/23/1946,"46 rue du Gue Jacquet",BelisardaTessier@dayrep.com,155,"5' 1"""
male,Rule,Dubeau,4/22/1955,"58 rue des Dunes",RuleDubeau@armyspy.com,186,"6' 1"""
male,Marshall,Théberge,11/22/1979,"31 rue des Soeurs",MarshallTheberge@cuvox.de,183,"6' 0"""
male,Carolos,Lanoie,5/29/1979,"94 Rue Bonnet",CarolosLanoie@fleckens.hu,188,"6' 2"""
male,Roch,Paulet,3/13/1973,"45 Place Napoléon",RochPaulet@jourrapide.com,186,"6' 1"""
male,Wyatt,Fresne,3/19/1989,"85 rue Michel Ange",WyattFresne@rhyta.com,183,"6' 0"""
female,Jewel,Rousseau,7/3/1935,"2 rue des Nations Unies",JewelRousseau@fleckens.hu,152,"5' 0"""
male,Jesper,Lafrenière,4/9/1934,"88 Rue Roussy",JesperLafreniere@armyspy.com,166,"5' 5"""
male,Campbell,Tollmache,9/12/1937,"98 rue Reine Elisabeth",CampbellTollmache@jourrapide.com,163,"5' 4"""
male,Martin,Sicard,1/16/1935,"28 rue du Château",MartinSicard@jourrapide.com,166,"5' 5"""
male,Ogier,Chnadonnet,7/30/2001,"9 avenue Jules Ferry",OgierChnadonnet@einrot.com,166,"5' 5"""
female,Emmeline,Desrosiers,11/28/1950,"7 rue Gustave Eiffel",EmmelineDesrosiers@teleworm.us,155,"5' 1"""
female,Karlotta,Loiselle,3/7/1973,"15 rue du Paillle en queue",KarlottaLoiselle@armyspy.com,156,"5' 1"""
female,Anaïs,Moquin,12/23/1946,"72 rue du Paillle en queue",AnaisMoquin@rhyta.com,163,"5' 4"""
female,Denise,Paquette,2/1/1977,"28 Rue de Verdun",DenisePaquette@einrot.com,161,"5' 3"""
male,Courtland,Laforge,3/16/1981,"24 rue Reine Elisabeth",CourtlandLaforge@superrito.com,186,"6' 1"""
female,Lundy,Bourassa,12/6/1981,"92 rue Léon Dierx",LundyBourassa@fleckens.hu,160,"5' 3"""
female,Felicienne,Fecteau,8/31/1984,"82 rue Pierre Motte",FelicienneFecteau@rhyta.com,161,"5' 3"""
male,Pascal,Vadnais,12/4/1930,"67 Avenue des Tuileries",PascalVadnais@einrot.com,182,"6' 0"""
male,Channing,Denis,7/6/1942,"5 Square de la Couronne",ChanningDenis@armyspy.com,183,"6' 0"""
female,Christine,Rocher,7/16/1987,"94 rue Petite Fusterie",ChristineRocher@dayrep.com,163,"5' 4"""
male,Patrick,Harquin,3/21/1956,"88 avenue de l'Amandier",PatrickHarquin@dayrep.com,184,"6' 0"""
female,Nicolette,Lajoie,4/5/1992,"25 rue Gouin de Beauchesne",NicoletteLajoie@fleckens.hu,157,"5' 2"""
male,Searlas,Beauchesne,2/17/1999,"65 rue Victor Hugo",SearlasBeauchesne@fleckens.hu,160,"5' 3"""
female,Fifi,Paulet,1/11/1942,"76 cours Jean Jaures",FifiPaulet@einrot.com,152,"5' 0"""
female,Daisi,Labelle,2/7/1932,"78 rue Sébastopol",DaisiLabelle@gustr.com,155,"5' 1"""
female,Linette,Adler,8/14/1980,"93 Rue de la Pompe",LinetteAdler@cuvox.de,154,"5' 1"""
female,Searlait,Sciverit,5/18/1977,"62 rue des Nations Unies",SearlaitSciverit@einrot.com,160,"5' 3"""
female,Cerise,Saurel,9/17/1980,"44 Cours Marechal-Joffre",CeriseSaurel@jourrapide.com,161,"5' 3"""
female,Aubrey,Durepos,8/30/1942,"14 Chemin Du Lavarin Sud",AubreyDurepos@rhyta.com,157,"5' 2"""
male,Gérard,Franchet,12/25/1994,"21 Boulevard de Normandie",GerardFranchet@fleckens.hu,189,"6' 2"""
female,Solaine,Couet,12/3/1958,"63 Rue de la Pompe",SolaineCouet@rhyta.com,152,"5' 0"""
male,Christian,Dennis,2/5/1971,"90 rue de Groussay",ChristianDennis@dayrep.com,188,"6' 2"""
5' 0"""
male,Christian,Dennis,2/5/1971,"90 rue de Groussay",ChristianDennis@dayrep.com,188,"6' 2"""
